"","Time","Li7","Be9","B11","Mg24","Al27","Ca43","Ca44","Mn55","Cu65","Zn66","Sr88","Ba137","U238","backCorrLi7","backCorrBe9","backCorrB11","backCorrMg24","backCorrAl27","backCorrCa43","backCorrCa44","backCorrMn55","backCorrCu65","backCorrZn66","backCorrSr88","backCorrBa137"
"377",58.8551,2,1,2,522.04,160.1,626.51,11790.76,415.67,0,1,2801.76,2,0,0,1,2,503.04,126.1,615.51,11689.72,375.66,0,1,2801.76,2
"378",59.0111,2,0,6,538.1,202.16,699.89,10368.08,467.85,0,4,2372.09,2,0,0,0,6,519.1,168.16,688.89,10267.04,427.84,0,4,2372.09,2
"379",59.1671,6,0,3,475.86,154.09,647.61,11424.67,427.71,0,2,2572.97,3,0,4,0,3,456.86,120.09,636.61,11323.63,387.7,0,2,2572.97,3
"380",59.3232,2,0,0,484.9,173.11,615.46,11432.31,484.91,1,1,2328.28,0,0,0,0,0,465.9,139.11,604.46,11331.27,444.9,1,1,2328.28,0
"381",59.4792,3,0,1,478.87,202.16,562.22,9954.44,483.91,0,0,2417.95,1,0,1,0,1,459.87,168.16,551.22,9853.4,443.9,0,0,2417.95,1
"382",59.6352,4,0,0,429.7,165.1,604.41,9154.53,364.52,2,1,2253.95,0,0,2,0,0,410.7,131.1,593.41,9053.49,324.51,2,1,2253.95,0
"383",59.7912,3,0,1,465.83,212.17,638.57,9852.03,366.52,1,0,3406.37,1,0,1,0,1,446.83,178.17,627.57,9750.99,326.51,1,0,3406.37,1
"384",59.9472,4,0,5,420.67,221.19,589.34,9545.29,376.55,0,1,2321.16,1,0,2,0,5,401.67,187.19,578.34,9444.25,336.54,0,1,2321.16,1
"385",60.1032,5,0,1,376.54,180.12,631.54,8717.89,412.66,0,2,2250.9,1,0,3,0,1,357.54,146.12,620.54,8616.85,372.65,0,2,2250.9,1
"386",60.2592,5,0,1,364.51,191.14,598.38,7970.99,335.44,1,0,2141.01,4,1,3,0,1,345.51,157.14,587.38,7869.95,295.43,1,0,2141.01,4
"387",60.4152,5,0,0,436.73,203.16,531.09,8723.23,360.5,0,0,1950.97,4,0,3,0,0,417.73,169.16,520.09,8622.19,320.49,0,0,1950.97,4
"388",60.5713,2,0,1,426.69,197.15,530.08,8286.93,379.56,0,1,1984.48,1,0,0,0,1,407.69,163.15,519.08,8185.89,339.55,0,1,1984.48,1
"389",60.7273,5,0,0,412.65,205.16,556.19,8436.12,383.57,3,1,4890.99,21,0,3,0,0,393.65,171.16,545.19,8335.08,343.56,3,1,4890.99,21
"390",60.8833,4,0,1,377.54,199.15,563.22,8480.9,312.38,1,0,2187.8,2,1,2,0,1,358.54,165.15,552.22,8379.86,272.37,1,0,2187.8,2
"391",61.0393,2,0,2,347.46,328.41,537.11,8595.08,325.41,0,1,1868.74,0,0,0,0,2,328.46,294.41,526.11,8494.04,285.4,0,1,1868.74,0
"392",61.1953,0,0,2,403.62,197.15,479.89,8127.27,350.48,1,2,1931.67,1,0,-2,0,2,384.62,163.15,468.89,8026.23,310.47,1,2,1931.67,1
"393",61.3513,1,0,0,382.56,195.15,541.13,8631.38,371.54,0,3,1976.36,1,0,-1,0,0,363.56,161.15,530.13,8530.34,331.53,0,3,1976.36,1
"394",61.5073,0,0,0,356.48,164.1,531.09,7680.19,351.48,0,0,1927.61,1,0,-2,0,0,337.48,130.1,520.09,7579.15,311.47,0,0,1927.61,1
"395",61.6634,4,0,1,376.54,180.12,440.75,7458.79,320.4,2,2,1942.84,2,0,2,0,1,357.54,146.12,429.75,7357.75,280.39,2,2,1942.84,2
"396",61.8194,1,0,1,394.59,175.12,516.03,7510.67,277.3,1,1,3137.53,3,0,-1,0,1,375.59,141.12,505.03,7409.63,237.29,1,1,3137.53,3
"397",61.9754,5,0,0,386.57,234.21,477.88,8346.58,362.51,0,4,1838.29,1,0,3,0,0,367.57,200.21,466.88,8245.54,322.5,0,4,1838.29,1
"398",62.1314,1,0,2,426.69,187.13,490.93,7927.44,328.42,0,2,1888.02,1,0,-1,0,2,407.69,153.13,479.93,7826.4,288.41,0,2,1888.02,1
"399",62.2874,3,0,0,391.58,1633.13,496.95,7095.19,359.5,1,0,1829.16,1,1,1,0,0,372.58,1599.13,485.95,6994.15,319.49,1,0,1829.16,1
"400",62.4434,1,0,0,395.6,184.13,448.78,6807.34,329.42,0,1,1657.82,3,0,-1,0,0,376.6,150.13,437.78,6706.3,289.41,0,1,1657.82,3
"401",62.5994,2,0,0,383.56,227.2,427.7,7024.49,285.32,0,1,1611.22,2,0,0,0,0,364.56,193.2,416.7,6923.45,245.31,0,1,1611.22,2
"402",62.7554,3,0,2,362.5,177.12,663.7,6984.4,312.38,1,0,1594.01,2,0,1,0,2,343.5,143.12,652.7,6883.36,272.37,1,0,1594.01,2
"403",62.9115,2,0,1,350.47,195.15,380.56,6489.64,281.31,1,0,1580.84,3,0,0,0,1,331.47,161.15,369.56,6388.6,241.3,1,0,1580.84,3
"404",63.0675,1,0,1,299.34,173.11,372.53,6464.42,297.34,0,1,1693.29,2,0,-1,0,1,280.34,139.11,361.53,6363.38,257.33,0,1,1693.29,2
"405",63.2235,4,0,2,388.58,193.14,394.6,5877.42,297.34,0,0,1405.79,0,0,2,0,2,369.58,159.14,383.6,5776.38,257.33,0,0,1405.79,0
"406",63.3795,3,0,1,362.5,194.14,369.53,6563.21,315.39,2,0,1385.57,2,0,1,0,1,343.5,160.14,358.53,6462.17,275.38,2,0,1385.57,2
"407",63.5355,4,0,1,380.55,203.16,378.55,6043.82,243.23,0,0,1587.93,0,0,2,0,1,361.55,169.16,367.55,5942.78,203.22,0,0,1587.93,0
"408",63.6915,1,0,1,291.32,240.22,322.4,5409.68,249.24,1,0,1465.46,0,0,-1,0,1,272.32,206.22,311.4,5308.64,209.23,1,0,1465.46,0
"409",63.8475,1,0,2,285.31,194.14,356.49,4915.56,256.25,0,0,1448.26,2,0,-1,0,2,266.31,160.14,345.49,4814.52,216.24,0,0,1448.26,2
"410",64.0035,1,0,0,332.42,198.15,322.4,5369.04,268.28,1,1,1347.15,1,0,-1,0,0,313.42,164.15,311.4,5268,228.27,1,1,1347.15,1
"411",64.1596,3,0,2,353.48,367.52,349.47,5336.75,268.28,0,0,1371.41,1,0,1,0,2,334.48,333.52,338.47,5235.71,228.27,0,0,1371.41,1
"412",64.3156,4,0,1,317.38,195.15,357.49,5265.93,255.25,2,0,1483.67,0,0,2,0,1,298.38,161.15,346.49,5164.89,215.24,2,0,1483.67,0
"413",64.4716,2,0,1,323.4,565.22,361.5,5495.17,290.33,1,0,1479.62,4,0,0,0,1,304.4,531.22,350.5,5394.13,250.32,1,0,1479.62,4
"414",64.6276,3,0,1,316.38,439.74,336.44,5299.25,234.21,0,0,1237.03,3,0,1,0,1,297.38,405.74,325.44,5198.21,194.2,0,0,1237.03,3
"415",64.7836,0,0,0,349.47,205.16,511.01,5472.23,265.27,1,0,1252.18,0,1,-2,0,0,330.47,171.16,500.01,5371.19,225.26,1,0,1252.18,0
"416",64.9396,1,0,0,321.39,176.12,391.59,5247.2,225.2,2,2,1399.72,2,0,-1,0,0,302.39,142.12,380.59,5146.16,185.19,2,2,1399.72,2
"417",65.0956,2,0,1,272.28,187.13,278.3,4760.94,233.21,1,2,1352.21,1,0,0,0,1,253.28,153.13,267.3,4659.9,193.2,1,2,1352.21,1
"418",65.2516,3,0,0,352.47,179.12,294.33,4666.59,220.19,1,1,1292.59,2,0,1,0,0,333.47,145.12,283.33,4565.55,180.18,1,1,1292.59,2
"419",65.4077,4,0,0,324.4,216.18,317.39,4876.11,230.21,1,0,1263.29,0,0,2,0,0,305.4,182.18,306.39,4775.07,190.2,1,0,1263.29,0
"420",65.5637,3,0,1,314.38,199.15,331.42,4894.79,250.24,0,0,1219.87,2,0,1,0,1,295.38,165.15,320.42,4793.75,210.23,0,0,1219.87,2
"421",65.7197,1,0,1,296.33,246.23,268.28,4867.8,229.2,0,0,1288.55,0,0,-1,0,1,277.33,212.23,257.28,4766.76,189.19,0,0,1288.55,0
"422",65.8757,2,0,0,302.35,144.08,260.26,4652.09,220.19,0,1,1247.13,1,0,0,0,0,283.35,110.08,249.26,4551.05,180.18,0,1,1247.13,1
"423",66.0317,2,0,0,299.34,208.17,282.31,4308.5,212.17,3,1,1169.39,1,0,0,0,0,280.34,174.17,271.31,4207.46,172.16,3,1,1169.39,1
"424",66.1877,1,0,0,286.31,221.19,262.27,4546.43,231.21,0,0,1034.22,1,0,-1,0,0,267.31,187.19,251.27,4445.39,191.2,0,0,1034.22,1
"425",66.3438,3,0,0,292.33,199.15,277.3,4377.77,229.2,1,0,1087.67,1,0,1,0,0,273.33,165.15,266.3,4276.73,189.19,1,0,1087.67,1
"426",66.4998,1,0,1,265.27,159.1,263.27,4241.34,206.17,0,1,1040.27,1,0,-1,0,1,246.27,125.1,252.27,4140.3,166.16,0,1,1040.27,1
"427",66.6558,0,0,0,260.26,138.07,251.24,3702.17,195.15,0,0,986.84,1,0,-2,0,0,241.26,104.07,240.24,3601.13,155.14,0,0,986.84,1
"428",66.8118,1,0,0,267.27,162.1,268.28,4520.55,203.16,1,1,958.63,1,0,-1,0,0,248.27,128.1,257.28,4419.51,163.15,1,1,958.63,1
"429",66.9678,3,0,3,348.46,140.07,269.28,4308.5,188.14,0,1,1019.1,0,0,1,0,3,329.46,106.07,258.28,4207.46,148.13,0,1,1019.1,0
"430",67.1238,2,0,1,278.3,139.07,299.35,4465.69,366.52,1,0,1089.68,0,0,0,0,1,259.3,105.07,288.35,4364.65,326.51,1,0,1089.68,0
"431",67.2798,1,0,0,265.27,131.07,228.2,3710.41,215.18,0,1,1047.33,0,0,-1,0,0,246.27,97.07,217.2,3609.37,175.17,0,1,1047.33,0
"432",67.4358,1,0,1,276.29,357.49,220.19,3699.09,189.14,0,1,1000.95,0,0,-1,0,1,257.29,323.49,209.19,3598.05,149.13,0,1,1000.95,0
"433",67.5919,0,0,2,333.42,255.25,245.23,3927.67,180.13,1,0,853.88,1,0,-2,0,2,314.42,221.25,234.23,3826.63,140.12,1,0,853.88,1
"434",67.7479,2,0,1,268.27,259.26,249.24,4107.11,174.12,0,0,961.65,2,0,0,0,1,249.27,225.26,238.24,4006.07,134.11,0,0,961.65,2
"435",67.9039,1,0,0,218.18,135.07,205.16,3638.4,165.11,0,0,962.66,3,0,-1,0,0,199.18,101.07,194.16,3537.36,125.1,0,0,962.66,3
"436",68.0599,2,0,0,258.25,116.05,195.15,3067.92,161.1,1,0,916.32,0,0,0,0,0,239.25,82.05,184.15,2966.88,121.09,1,0,916.32,0
"437",68.2159,0,0,1,213.17,90.03,214.18,3520.2,200.16,0,0,809.59,1,0,-2,0,1,194.17,56.03,203.18,3419.16,160.15,0,0,809.59,1
"438",68.3719,2,0,4,263.26,100.04,257.26,3546.92,214.18,0,0,822.67,0,0,0,0,4,244.26,66.04,246.26,3445.88,174.17,0,0,822.67,0
"439",68.5279,0,0,0,266.27,129.06,220.19,3625.04,190.14,1,2,830.73,0,0,-2,0,0,247.27,95.06,209.19,3524,150.13,1,2,830.73,0
"440",68.6839,3,0,1,234.21,86.03,196.15,9855.26,190.14,0,1,900.2,0,0,1,0,1,215.21,52.03,185.15,9754.22,150.13,0,1,900.2,0
"441",68.84,4,0,0,216.18,100.04,203.16,3156.94,147.08,1,0,885.09,1,0,2,0,0,197.18,66.04,192.16,3055.9,107.07,1,0,885.09,1
"442",68.996,4,0,0,233.21,77.02,210.17,3141.65,183.13,0,1,741.17,0,0,2,0,0,214.21,43.02,199.17,3040.61,143.12,0,1,741.17,0
"443",69.152,0,0,1,256.25,94.03,203.16,3218.5,161.1,0,1,831.73,3,0,-2,0,1,237.25,60.03,192.16,3117.46,121.09,0,1,831.73,3
"444",69.308,0,0,2,213.17,73.02,216.18,3189.81,185.13,0,0,831.73,1,0,-2,0,2,194.17,39.02,205.18,3088.77,145.12,0,0,831.73,1
"445",69.464,0,0,0,192.14,119.05,189.14,2816.29,147.08,0,0,784.43,0,0,-2,0,0,173.14,85.05,178.14,2715.25,107.07,0,0,784.43,0
"446",69.62,5,0,2,232.21,95.03,217.18,2995.24,169.11,1,1,671.78,2,0,3,0,2,213.21,61.03,206.18,2894.2,129.1,1,1,671.78,2
"447",69.776,3,0,0,235.21,75.02,219.19,3336.43,197.15,0,0,771.35,1,0,1,0,0,216.21,41.02,208.19,3235.39,157.14,0,0,771.35,1
"448",69.932,1,0,0,202.16,75.02,194.15,3296.43,172.12,1,0,798.52,0,0,-1,0,0,183.16,41.02,183.15,3195.39,132.11,1,0,798.52,0
"449",70.0881,1,0,1,192.14,66.02,186.13,3051.53,150.09,0,0,771.35,0,0,-1,0,1,173.14,32.02,175.13,2950.49,110.08,0,0,771.35,0
"450",70.2441,1,0,1,189.14,78.02,172.11,2671.27,128.06,0,0,669.77,4,0,-1,0,1,170.14,44.02,161.11,2570.23,88.05,0,0,669.77,4
"451",70.4001,2,0,0,232.21,95.03,445.77,2977.85,143.08,0,1,651.68,0,0,0,0,0,213.21,61.03,434.77,2876.81,103.07,0,1,651.68,0
"452",70.5561,1,0,0,192.14,99.04,188.14,3054.61,154.09,0,0,683.85,0,0,-1,0,0,173.14,65.04,177.14,2953.57,114.08,0,0,683.85,0
"453",70.7121,2,0,0,218.18,101.04,208.17,3309.76,172.12,0,2,782.42,1,1,0,0,0,199.18,67.04,197.17,3208.72,132.11,0,2,782.42,1
"454",70.8681,6,0,0,202.16,78.02,180.13,2846.95,148.09,0,0,799.53,2,2,4,0,0,183.16,44.02,169.13,2745.91,108.08,0,0,799.53,2
"455",71.0241,1,0,1,213.17,105.04,212.17,2764.19,149.09,0,0,722.06,0,0,-1,0,1,194.17,71.04,201.17,2663.15,109.08,0,0,722.06,0
"456",71.1801,3,0,2,214.17,93.03,179.12,2940,154.09,0,0,697.92,0,1,1,0,2,195.17,59.03,168.12,2838.96,114.08,0,0,697.92,0
"457",71.3362,2,0,1,221.19,97.04,174.12,3000.36,153.09,0,1,680.83,0,0,0,0,1,202.19,63.04,163.12,2899.32,113.08,0,1,680.83,0
"458",71.4922,2,0,0,208.17,87.03,186.13,2680.46,163.1,1,0,770.34,1,0,0,0,0,189.17,53.03,175.13,2579.42,123.09,1,0,770.34,1
"459",71.6482,2,0,0,191.14,94.03,156.09,2648.82,143.08,0,0,812.61,1,1,0,0,0,172.14,60.03,145.09,2547.78,103.07,0,0,812.61,1
"460",71.8042,5,0,0,212.17,105.04,182.13,2849,136.07,1,0,663.74,1,0,3,0,0,193.17,71.04,171.13,2747.96,96.06,1,0,663.74,1
"461",71.9602,0,0,0,249.24,84.03,193.14,2976.83,167.11,3,0,684.85,0,0,-2,0,0,230.24,50.03,182.14,2875.79,127.1,3,0,684.85,0
"462",72.1162,3,0,0,193.14,78.02,179.12,2993.2,118.05,0,0,796.51,0,0,1,0,0,174.14,44.02,168.12,2892.16,78.04,0,0,796.51,0
"463",72.2722,5,0,0,176.12,64.02,139.07,2446.9,163.1,0,0,768.33,0,0,3,0,0,157.12,30.02,128.07,2345.86,123.09,0,0,768.33,0
"464",72.4282,0,0,2,233.21,64.02,188.14,2595.76,145.08,1,0,659.72,0,0,-2,0,2,214.21,30.02,177.14,2494.72,105.07,1,0,659.72,0
"465",72.5843,1,0,0,208.17,70.02,202.16,2655.96,148.09,0,0,606.45,0,0,-1,0,0,189.17,36.02,191.16,2554.92,108.08,0,0,606.45,0
"466",72.7403,2,0,0,215.18,75.02,198.15,3021.85,175.12,0,1,727.09,1,0,0,0,0,196.18,41.02,187.15,2920.81,135.11,0,1,727.09,1
"467",72.8963,1,0,1,206.16,59.01,174.12,2781.56,151.09,0,1,678.82,0,0,-1,0,1,187.16,25.01,163.12,2680.52,111.08,0,1,678.82,0
"468",73.0523,0,0,1,210.17,77.02,160.1,2439.77,146.08,1,0,693.9,1,0,-2,0,1,191.17,43.02,149.1,2338.73,106.07,1,0,693.9,1
"469",73.2083,1,0,0,231.2,88.03,175.12,2671.27,133.07,0,0,613.49,0,0,-1,0,0,212.2,54.03,164.12,2570.23,93.06,0,0,613.49,0
"470",73.3643,2,0,1,269.28,80.02,181.13,2958.41,147.08,0,0,622.53,0,0,0,0,1,250.28,46.02,170.13,2857.37,107.07,0,0,622.53,0
"471",73.5203,3,0,1,181.13,86.03,192.14,2980.92,136.07,0,0,665.75,5,0,1,0,1,162.13,52.03,181.14,2879.88,96.06,0,0,665.75,5
"472",73.6764,1,0,0,226.2,67.02,161.1,2797.9,170.11,0,1,767.33,0,0,-1,0,0,207.2,33.02,150.1,2696.86,130.1,0,1,767.33,0
"473",73.8324,1,0,0,224.19,77.02,192.14,2662.08,138.07,0,1,614.49,1,0,-1,0,0,205.19,43.02,181.14,2561.04,98.06,0,1,614.49,1
"474",73.9884,3,0,0,177.12,77.02,182.13,2690.67,152.09,1,1,653.69,1,0,1,0,0,158.12,43.02,171.13,2589.63,112.08,1,1,653.69,1
"475",74.1444,0,0,0,204.16,90.03,174.12,3051.53,155.09,1,0,713.01,1,0,-2,0,0,185.16,56.03,163.12,2950.49,115.08,1,0,713.01,1
"476",74.3004,2,0,1,178.12,71.02,170.11,3059.72,154.09,0,1,772.36,0,1,0,0,1,159.12,37.02,159.11,2958.68,114.08,0,1,772.36,0
"477",74.4564,1,0,0,193.14,107.04,165.11,2604.94,165.11,1,0,832.74,1,0,-1,0,0,174.14,73.04,154.11,2503.9,125.1,1,0,832.74,1
"478",74.6124,4,0,0,259.26,70.02,169.11,2602.9,126.06,0,0,608.46,0,0,2,0,0,240.26,36.02,158.11,2501.86,86.05,0,0,608.46,0
"479",74.7684,2,0,0,213.17,112.05,199.15,2796.88,154.09,0,0,642.63,0,0,0,0,0,194.17,78.05,188.15,2695.84,114.08,0,0,642.63,0
"480",74.9245,1,0,2,178.12,69.02,448.78,2768.28,138.07,0,1,712,1,0,-1,0,2,159.12,35.02,437.78,2667.24,98.06,0,1,712,1
"481",75.0805,3,0,0,221.19,73.02,156.09,2669.23,136.07,1,0,768.33,0,2,1,0,0,202.19,39.02,145.09,2568.19,96.06,1,0,768.33,0
"482",75.2365,2,0,0,216.18,63.02,155.09,2598.82,108.05,0,0,729.1,3,0,0,0,0,197.18,29.02,144.09,2497.78,68.04,0,0,729.1,3
"483",75.3925,5,1,3,194.14,97.04,197.15,2732.53,132.07,0,1,639.62,2,1,3,1,3,175.14,63.04,186.15,2631.49,92.06,0,1,639.62,2
"484",75.5485,3,0,1,540.11,97.04,183.13,2974.78,152.09,0,0,691.89,1,0,1,0,1,521.11,63.04,172.13,2873.74,112.08,0,0,691.89,1
"485",75.7045,2,0,0,179.12,89.03,166.11,2966.6,145.08,0,1,721.05,1,0,0,0,0,160.12,55.03,155.11,2865.56,105.07,0,1,721.05,1
"486",75.8605,4,0,1,206.16,100.04,163.1,2563.12,140.08,0,3,692.9,0,0,2,0,1,187.16,66.04,152.1,2462.08,100.07,0,3,692.9,0
"487",76.0165,2,0,0,191.14,111.05,188.14,2611.06,131.07,1,0,595.4,1,0,0,0,0,172.14,77.05,177.14,2510.02,91.06,1,0,595.4,1
"488",76.1726,2,1,1,223.19,117.05,223.19,2964.55,106.04,0,0,623.54,0,1,0,1,1,204.19,83.05,212.19,2863.51,66.03,0,0,623.54,0
"489",76.3286,1,0,1,195.15,98.04,182.13,3091.47,168.11,1,0,718.04,1,0,-1,0,1,176.15,64.04,171.13,2990.43,128.1,1,0,718.04,1
"490",76.4846,3,0,0,153.09,99.04,179.12,2572.3,164.1,0,1,675.8,2,0,1,0,0,134.09,65.04,168.12,2471.26,124.09,0,1,675.8,2
"491",76.6406,1,0,0,188.13,120.06,165.11,2775.43,151.09,0,1,692.9,1,0,-1,0,0,169.13,86.06,154.11,2674.39,111.08,0,1,692.9,1
"492",76.7966,3,0,0,382.56,102.04,167.11,2936.93,133.07,0,0,607.46,0,0,1,0,0,363.56,68.04,156.11,2835.89,93.06,0,0,607.46,0
"493",76.9526,4,0,1,202.16,106.04,198.15,2890.91,147.08,0,0,660.73,0,0,2,0,1,183.16,72.04,187.15,2789.87,107.07,0,0,660.73,0
"494",77.1086,2,0,2,172.11,93.03,149.09,2479.51,135.07,3,1,674.8,1,0,0,0,2,153.11,59.03,138.09,2378.47,95.06,3,1,674.8,1
"495",77.2647,3,0,0,181.13,86.03,151.09,2489.71,133.07,0,0,613.49,1,0,1,0,0,162.13,52.03,140.09,2388.67,93.06,0,0,613.49,1
"496",77.4207,1,0,2,217.18,100.04,176.12,2546.8,117.05,0,2,611.48,1,0,-1,0,2,198.18,66.04,165.12,2445.76,77.04,0,2,611.48,1
"497",77.5767,5,0,3,178.12,97.04,157.1,2694.75,166.11,0,1,617.51,1,0,3,0,3,159.12,63.04,146.1,2593.71,126.1,0,1,617.51,1
"498",77.7327,3,0,1,193.14,105.04,190.14,2911.36,151.09,0,0,671.78,1,0,1,0,1,174.14,71.04,179.14,2810.32,111.08,0,0,671.78,1
"499",77.8887,1,0,2,193.14,91.03,169.11,2763.17,137.07,0,0,715.02,2,0,-1,0,2,174.14,57.03,158.11,2662.13,97.06,0,0,715.02,2
"500",78.0447,3,0,0,205.16,96.04,175.12,2479.51,136.07,0,1,587.36,0,0,1,0,0,186.16,62.04,164.12,2378.47,96.06,0,1,587.36,0
"501",78.2007,1,0,0,202.16,111.05,152.09,2704.96,135.07,0,0,541.16,0,0,-1,0,0,183.16,77.05,141.09,2603.92,95.06,0,0,541.16,0
"502",78.3568,0,1,2,208.17,93.03,189.14,2767.25,133.07,1,1,711,1,2,-2,1,2,189.17,59.03,178.14,2666.21,93.06,1,1,711,1
"503",78.5128,2,0,0,218.18,117.05,168.11,2906.25,117.05,0,1,743.18,1,0,0,0,0,199.18,83.05,157.11,2805.21,77.04,0,1,743.18,1
"504",78.6688,3,0,0,241.22,99.04,148.08,2629.43,135.07,1,0,718.04,0,0,1,0,0,222.22,65.04,137.08,2528.39,95.06,1,0,718.04,0
"505",78.8248,2,0,1,217.18,106.04,182.13,2806.08,134.07,0,1,606.45,1,1,0,0,1,198.18,72.04,171.13,2705.04,94.06,0,1,606.45,1
"506",78.9808,2,0,1,257.25,107.04,195.15,2722.32,126.06,1,0,616.5,0,0,0,0,1,238.25,73.04,184.15,2621.28,86.05,1,0,616.5,0
"507",79.1368,2,0,2,223.19,97.04,171.11,2631.47,152.09,0,1,648.66,0,0,0,0,2,204.19,63.04,160.11,2530.43,112.08,0,1,648.66,0
"508",79.2928,1,0,0,217.18,120.06,160.1,2783.6,158.1,1,0,749.22,1,0,-1,0,0,198.18,86.06,149.1,2682.56,118.09,1,0,749.22,1
"509",79.4488,0,0,1,242.22,85.03,154.09,2503.98,145.08,0,0,637.61,0,0,-2,0,1,223.22,51.03,143.09,2402.94,105.07,0,0,637.61,0
"510",79.6049,2,0,2,253.24,98.04,180.13,2932.84,137.07,0,1,637.61,0,0,0,0,2,234.24,64.04,169.13,2831.8,97.06,0,1,637.61,0
"511",79.7609,1,0,2,240.22,129.06,193.14,2887.84,160.1,0,0,674.8,1,0,-1,0,2,221.22,95.06,182.14,2786.8,120.09,0,0,674.8,1
"512",79.9169,1,0,1,202.16,120.06,187.14,2988.08,142.08,0,0,647.66,0,1,-1,0,1,183.16,86.06,176.14,2887.04,102.07,0,0,647.66,0
